M,N,K,l1_tile_M,l1_tile_N,l1_tile_K,l1_loop_order,l0_M_tiling_factor,l0_N_tiling_factor,l0_K_tiling_factor,dataflow,cycle_count
32,2048,1024,32,32,64,knm,4,1,1,os,2022
32,2048,1024,32,32,64,knm,1,2,2,os,1402
32,2048,1024,32,32,64,knm,2,1,2,os,1402
32,2048,1024,32,32,64,knm,2,2,1,os,1082
32,2048,1024,32,32,64,knm,1,1,4,os,2042
32,2048,1024,32,32,64,knm,1,4,1,os,2022
32,2048,1024,32,32,32,knm,4,1,1,os,2463
32,2048,1024,32,32,32,knm,1,2,2,os,1893
32,2048,1024,32,32,32,knm,2,1,2,os,1893
32,2048,1024,32,32,32,knm,2,2,1,os,1285
32,2048,1024,32,32,32,knm,1,1,4,os,3109
32,2048,1024,32,32,32,knm,1,4,1,os,2463
32,2048,1024,64,64,256,knm,4,1,1,os,2772
32,2048,1024,64,64,256,knm,1,2,2,os,2034
32,2048,1024,64,64,256,knm,2,1,2,os,2034
32,2048,1024,64,64,256,knm,2,2,1,os,1906
32,2048,1024,64,64,256,knm,1,1,4,os,2290
32,2048,1024,64,64,256,knm,1,4,1,os,1906
32,2048,1024,64,64,128,knm,4,1,1,os,2309
32,2048,1024,64,64,128,knm,1,2,2,os,1553
32,2048,1024,64,64,128,knm,2,1,2,os,1553
32,2048,1024,64,64,128,knm,2,2,1,os,1393
32,2048,1024,64,64,128,knm,1,1,4,os,1937
32,2048,1024,64,64,128,knm,1,4,1,os,1393
32,2048,1024,64,64,64,knm,4,1,1,os,2123
32,2048,1024,64,64,64,knm,1,2,2,os,1503
32,2048,1024,64,64,64,knm,2,1,2,os,1503
32,2048,1024,64,64,64,knm,2,2,1,os,1183
32,2048,1024,64,64,64,knm,1,1,4,os,2143
32,2048,1024,64,64,64,knm,1,4,1,os,1183
32,2048,1024,64,64,32,knm,4,1,1,os,2650
32,2048,1024,64,64,32,knm,1,2,2,os,2050
32,2048,1024,64,64,32,knm,2,1,2,os,2050
32,2048,1024,64,64,32,knm,2,2,1,os,1410
32,2048,1024,64,64,32,knm,1,1,4,os,3330
32,2048,1024,64,64,32,knm,1,4,1,os,1410
32,2048,1024,128,128,128,knm,4,1,1,os,2778
32,2048,1024,128,128,128,knm,1,2,2,os,2288
32,2048,1024,128,128,128,knm,2,1,2,os,2288
32,2048,1024,128,128,128,knm,2,2,1,os,2032
32,2048,1024,128,128,128,knm,1,1,4,os,2800
32,2048,1024,128,128,128,knm,1,4,1,os,2032
32,2048,1024,128,128,64,knm,4,1,1,os,2680
32,2048,1024,128,128,64,knm,1,2,2,os,1936
32,2048,1024,128,128,64,knm,2,1,2,os,1936
32,2048,1024,128,128,64,knm,2,2,1,os,1552
32,2048,1024,128,128,64,knm,1,1,4,os,2704
32,2048,1024,128,128,64,knm,1,4,1,os,1552
32,2048,1024,128,128,32,knm,4,1,1,os,2743
32,2048,1024,128,128,32,knm,1,2,2,os,2143
32,2048,1024,128,128,32,knm,2,1,2,os,2143
32,2048,1024,128,128,32,knm,2,2,1,os,1503
32,2048,1024,128,128,32,knm,1,1,4,os,3423
32,2048,1024,128,128,32,knm,1,4,1,os,1503
32,4096,2048,32,32,512,knm,4,1,1,os,5802
32,4096,2048,32,32,512,knm,1,2,2,os,4034
32,4096,2048,32,32,512,knm,2,1,2,os,4034
32,4096,2048,32,32,512,knm,2,2,1,os,3970
32,4096,2048,32,32,512,knm,1,1,4,os,4162
32,4096,2048,32,32,512,knm,1,4,1,os,5802
32,4096,2048,32,32,256,knm,4,1,1,os,6193
32,4096,2048,32,32,256,knm,1,2,2,os,3948
32,4096,2048,32,32,256,knm,2,1,2,os,3948
32,4096,2048,32,32,256,knm,2,2,1,os,3884
32,4096,2048,32,32,256,knm,1,1,4,os,4293
32,4096,2048,32,32,256,knm,1,4,1,os,6193
32,4096,2048,32,32,128,knm,4,1,1,os,6384
32,4096,2048,32,32,128,knm,1,2,2,os,3990
32,4096,2048,32,32,128,knm,2,1,2,os,3990
32,4096,2048,32,32,128,knm,2,2,1,os,3796
32,4096,2048,32,32,128,knm,1,1,4,os,5206
32,4096,2048,32,32,128,knm,1,4,1,os,6384
32,4096,2048,32,32,64,knm,4,1,1,os,7608
32,4096,2048,32,32,64,knm,1,2,2,os,5252
32,4096,2048,32,32,64,knm,2,1,2,os,5252
32,4096,2048,32,32,64,knm,2,2,1,os,4066
32,4096,2048,32,32,64,knm,1,1,4,os,7684
32,4096,2048,32,32,64,knm,1,4,1,os,7608
32,4096,2048,64,64,256,knm,4,1,1,os,5825
32,4096,2048,64,64,256,knm,1,2,2,os,4154
32,4096,2048,64,64,256,knm,2,1,2,os,4154
32,4096,2048,64,64,256,knm,2,2,1,os,4026
32,4096,2048,64,64,256,knm,1,1,4,os,4620
32,4096,2048,64,64,256,knm,1,4,1,os,4026
32,4096,2048,64,64,128,knm,4,1,1,os,6786
32,4096,2048,64,64,128,knm,1,2,2,os,4266
32,4096,2048,64,64,128,knm,2,1,2,os,4266
32,4096,2048,64,64,128,knm,2,2,1,os,3864
32,4096,2048,64,64,128,knm,1,1,4,os,5546
32,4096,2048,64,64,128,knm,1,4,1,os,3864
32,4096,2048,64,64,64,knm,4,1,1,os,7463
32,4096,2048,64,64,64,knm,1,2,2,os,5107
32,4096,2048,64,64,64,knm,2,1,2,os,5107
32,4096,2048,64,64,64,knm,2,2,1,os,3891
32,4096,2048,64,64,64,knm,1,1,4,os,7539
32,4096,2048,64,64,64,knm,1,4,1,os,3891
32,4096,2048,128,128,128,knm,4,1,1,os,5861
32,4096,2048,128,128,128,knm,1,2,2,os,4636
32,4096,2048,128,128,128,knm,2,1,2,os,4636
32,4096,2048,128,128,128,knm,2,2,1,os,4169
32,4096,2048,128,128,128,knm,1,1,4,os,5916
32,4096,2048,128,128,128,knm,1,4,1,os,4169
32,4096,2048,128,128,64,knm,4,1,1,os,8042
32,4096,2048,128,128,64,knm,1,2,2,os,5562
32,4096,2048,128,128,64,knm,2,1,2,os,5562
32,4096,2048,128,128,64,knm,2,2,1,os,4282
32,4096,2048,128,128,64,knm,1,1,4,os,8122
32,4096,2048,128,128,64,knm,1,4,1,os,4282
32,4096,1024,32,32,512,knm,4,1,1,os,3774
32,4096,1024,32,32,512,knm,1,2,2,os,2606
32,4096,1024,32,32,512,knm,2,1,2,os,2606
32,4096,1024,32,32,512,knm,2,2,1,os,2542
32,4096,1024,32,32,512,knm,1,1,4,os,2734
32,4096,1024,32,32,512,knm,1,4,1,os,3774
32,4096,1024,32,32,256,knm,4,1,1,os,3288
32,4096,1024,32,32,256,knm,1,2,2,os,2126
32,4096,1024,32,32,256,knm,2,1,2,os,2126
32,4096,1024,32,32,256,knm,2,2,1,os,2062
32,4096,1024,32,32,256,knm,1,1,4,os,2338
32,4096,1024,32,32,256,knm,1,4,1,os,3288
32,4096,1024,32,32,128,knm,4,1,1,os,3459
32,4096,1024,32,32,128,knm,1,2,2,os,2199
32,4096,1024,32,32,128,knm,2,1,2,os,2199
32,4096,1024,32,32,128,knm,2,2,1,os,2063
32,4096,1024,32,32,128,knm,1,1,4,os,2839
32,4096,1024,32,32,128,knm,1,4,1,os,3459
32,4096,1024,32,32,64,knm,4,1,1,os,3865
32,4096,1024,32,32,64,knm,1,2,2,os,2687
32,4096,1024,32,32,64,knm,2,1,2,os,2687
32,4096,1024,32,32,64,knm,2,2,1,os,2093
32,4096,1024,32,32,64,knm,1,1,4,os,3903
32,4096,1024,32,32,64,knm,1,4,1,os,3865
32,4096,1024,32,32,32,knm,4,1,1,os,5132
32,4096,1024,32,32,32,knm,1,2,2,os,3992
32,4096,1024,32,32,32,knm,2,1,2,os,3992
32,4096,1024,32,32,32,knm,2,2,1,os,2776
32,4096,1024,32,32,32,knm,1,1,4,os,6424
32,4096,1024,32,32,32,knm,1,4,1,os,5132
32,4096,1024,64,64,256,knm,4,1,1,os,3809
32,4096,1024,64,64,256,knm,1,2,2,os,2761
32,4096,1024,64,64,256,knm,2,1,2,os,2761
32,4096,1024,64,64,256,knm,2,2,1,os,2633
32,4096,1024,64,64,256,knm,1,1,4,os,3086
32,4096,1024,64,64,256,knm,1,4,1,os,2633
32,4096,1024,64,64,128,knm,4,1,1,os,3611
32,4096,1024,64,64,128,knm,1,2,2,os,2351
32,4096,1024,64,64,128,knm,2,1,2,os,2351
32,4096,1024,64,64,128,knm,2,2,1,os,2120
32,4096,1024,64,64,128,knm,1,1,4,os,2991
32,4096,1024,64,64,128,knm,1,4,1,os,2120
32,4096,1024,64,64,64,knm,4,1,1,os,4052
32,4096,1024,64,64,64,knm,1,2,2,os,2812
32,4096,1024,64,64,64,knm,2,1,2,os,2812
32,4096,1024,64,64,64,knm,2,2,1,os,2172
32,4096,1024,64,64,64,knm,1,1,4,os,4092
32,4096,1024,64,64,64,knm,1,4,1,os,2172
32,4096,1024,64,64,32,knm,4,1,1,os,4944
32,4096,1024,64,64,32,knm,1,2,2,os,3804
32,4096,1024,64,64,32,knm,2,1,2,os,3804
32,4096,1024,64,64,32,knm,2,2,1,os,2588
32,4096,1024,64,64,32,knm,1,1,4,os,6236
32,4096,1024,64,64,32,knm,1,4,1,os,2588
32,4096,1024,128,128,128,knm,4,1,1,os,3837
32,4096,1024,128,128,128,knm,1,2,2,os,3102
32,4096,1024,128,128,128,knm,2,1,2,os,3102
32,4096,1024,128,128,128,knm,2,2,1,os,2775
32,4096,1024,128,128,128,knm,1,1,4,os,3870
32,4096,1024,128,128,128,knm,1,4,1,os,2775
32,4096,1024,128,128,64,knm,4,1,1,os,4247
32,4096,1024,128,128,64,knm,1,2,2,os,3007
32,4096,1024,128,128,64,knm,2,1,2,os,3007
32,4096,1024,128,128,64,knm,2,2,1,os,2367
32,4096,1024,128,128,64,knm,1,1,4,os,4287
32,4096,1024,128,128,64,knm,1,4,1,os,2367
32,4096,1024,128,128,32,knm,4,1,1,os,5308
32,4096,1024,128,128,32,knm,1,2,2,os,4108
32,4096,1024,128,128,32,knm,2,1,2,os,4108
32,4096,1024,128,128,32,knm,2,2,1,os,2828
32,4096,1024,128,128,32,knm,1,1,4,os,6668
32,4096,1024,128,128,32,knm,1,4,1,os,2828
256,1024,8192,32,32,512,knm,4,1,1,os,40033
256,1024,4096,32,32,512,knm,4,1,1,os,20085
256,1024,8192,32,32,512,knm,1,2,2,os,23655
256,1024,4096,32,32,512,knm,1,2,2,os,11896
256,1024,8192,32,32,512,knm,2,1,2,os,23655
256,1024,4096,32,32,512,knm,2,1,2,os,11896
256,1024,8192,32,32,512,knm,2,2,1,os,22439
256,1024,4096,32,32,512,knm,2,2,1,os,11288
256,1024,8192,32,32,512,knm,1,1,4,os,26087
256,1024,4096,32,32,512,knm,1,1,4,os,13112
256,1024,8192,32,32,512,knm,1,4,1,os,40033
256,1024,4096,32,32,512,knm,1,4,1,os,20085
256,1024,8192,32,32,256,knm,4,1,1,os,46952
256,1024,4096,32,32,256,knm,4,1,1,os,23509
256,1024,8192,32,32,256,knm,1,2,2,os,27648
256,1024,4096,32,32,256,knm,1,2,2,os,13857
256,1024,8192,32,32,256,knm,2,1,2,os,27648
256,1024,4096,32,32,256,knm,2,1,2,os,13857
256,1024,8192,32,32,256,knm,2,2,1,os,25216
256,1024,4096,32,32,256,knm,2,2,1,os,12641
256,1024,8192,32,32,256,knm,1,1,4,os,32512
256,1024,4096,32,32,256,knm,1,1,4,os,16289
256,1024,8192,32,32,256,knm,1,4,1,os,46952
256,1024,4096,32,32,256,knm,1,4,1,os,23509
256,1024,8192,64,64,256,knm,4,1,1,os,20405
256,1024,4096,64,64,256,knm,4,1,1,os,10929
256,1024,8192,64,64,256,knm,1,2,2,os,20557
256,1024,4096,64,64,256,knm,1,2,2,os,11009
256,1024,8192,64,64,256,knm,2,1,2,os,20557
256,1024,4096,64,64,256,knm,2,1,2,os,11009
256,1024,8192,64,64,256,knm,2,2,1,os,20405
256,1024,4096,64,64,256,knm,2,2,1,os,10929
256,1024,8192,64,64,256,knm,1,1,4,os,20861
256,1024,4096,64,64,256,knm,1,1,4,os,11169
256,1024,8192,64,64,256,knm,1,4,1,os,20405
256,1024,4096,64,64,256,knm,1,4,1,os,10929
256,1024,4096,32,32,128,knm,4,1,1,os,27461
256,1024,4096,32,32,128,knm,1,2,2,os,17885
256,1024,4096,32,32,128,knm,2,1,2,os,17885
256,1024,4096,32,32,128,knm,2,2,1,os,15453
256,1024,4096,32,32,128,knm,1,1,4,os,22749
256,1024,4096,32,32,128,knm,1,4,1,os,27461
256,1024,4096,64,64,128,knm,4,1,1,os,12427
256,1024,4096,64,64,128,knm,1,2,2,os,14859
256,1024,4096,64,64,128,knm,2,1,2,os,14859
256,1024,4096,64,64,128,knm,2,2,1,os,12427
256,1024,4096,64,64,128,knm,1,1,4,os,19723
256,1024,4096,64,64,128,knm,1,4,1,os,12427
256,1024,4096,128,128,128,knm,4,1,1,os,11146
256,1024,4096,128,128,128,knm,1,2,2,os,11306
256,1024,4096,128,128,128,knm,2,1,2,os,11306
256,1024,4096,128,128,128,knm,2,2,1,os,11146
256,1024,4096,128,128,128,knm,1,1,4,os,11626
256,1024,4096,128,128,128,knm,1,4,1,os,11146
256,1024,2048,32,32,512,knm,4,1,1,os,10614
256,1024,2048,32,32,512,knm,1,2,2,os,6304
256,1024,2048,32,32,512,knm,2,1,2,os,6304
256,1024,2048,32,32,512,knm,2,2,1,os,5984
256,1024,2048,32,32,512,knm,1,1,4,os,6944
256,1024,2048,32,32,512,knm,1,4,1,os,10614
256,1024,2048,32,32,256,knm,4,1,1,os,11788
256,1024,2048,32,32,256,knm,1,2,2,os,6962
256,1024,2048,32,32,256,knm,2,1,2,os,6962
256,1024,2048,32,32,256,knm,2,2,1,os,6354
256,1024,2048,32,32,256,knm,1,1,4,os,8178
256,1024,2048,32,32,256,knm,1,4,1,os,11788
256,1024,2048,32,32,128,knm,4,1,1,os,13746
256,1024,2048,32,32,128,knm,1,2,2,os,8958
256,1024,2048,32,32,128,knm,2,1,2,os,8958
256,1024,2048,32,32,128,knm,2,2,1,os,7742
256,1024,2048,32,32,128,knm,1,1,4,os,11390
256,1024,2048,32,32,128,knm,1,4,1,os,13746
256,1024,2048,32,32,64,knm,4,1,1,os,17715
256,1024,2048,32,32,64,knm,1,2,2,os,13003
256,1024,2048,32,32,64,knm,2,1,2,os,13003
256,1024,2048,32,32,64,knm,2,2,1,os,10571
256,1024,2048,32,32,64,knm,1,1,4,os,17867
256,1024,2048,32,32,64,knm,1,4,1,os,17715
256,1024,2048,64,64,256,knm,4,1,1,os,5663
256,1024,2048,64,64,256,knm,1,2,2,os,5703
256,1024,2048,64,64,256,knm,2,1,2,os,5703
256,1024,2048,64,64,256,knm,2,2,1,os,5663
256,1024,2048,64,64,256,knm,1,1,4,os,5783
256,1024,2048,64,64,256,knm,1,4,1,os,5663
256,1024,2048,64,64,128,knm,4,1,1,os,6677
256,1024,2048,64,64,128,knm,1,2,2,os,7957
256,1024,2048,64,64,128,knm,2,1,2,os,7957
256,1024,2048,64,64,128,knm,2,2,1,os,6677
256,1024,2048,64,64,128,knm,1,1,4,os,10517
256,1024,2048,64,64,128,knm,1,4,1,os,6677
256,1024,2048,64,64,64,knm,4,1,1,os,7507
256,1024,2048,64,64,64,knm,1,2,2,os,9939
256,1024,2048,64,64,64,knm,2,1,2,os,9939
256,1024,2048,64,64,64,knm,2,2,1,os,7507
256,1024,2048,64,64,64,knm,1,1,4,os,14803
256,1024,2048,64,64,64,knm,1,4,1,os,7507
256,1024,2048,128,128,128,knm,4,1,1,os,6944
256,1024,2048,128,128,128,knm,1,2,2,os,7040
256,1024,2048,128,128,128,knm,2,1,2,os,7040
256,1024,2048,128,128,128,knm,2,2,1,os,6944
256,1024,2048,128,128,128,knm,1,1,4,os,7232
256,1024,2048,128,128,128,knm,1,4,1,os,6944
256,1024,2048,128,128,64,knm,4,1,1,os,5808
256,1024,2048,128,128,64,knm,1,2,2,os,5968
256,1024,2048,128,128,64,knm,2,1,2,os,5968
256,1024,2048,128,128,64,knm,2,2,1,os,5808
256,1024,2048,128,128,64,knm,1,1,4,os,6288
256,1024,2048,128,128,64,knm,1,4,1,os,5808
256,1024,1024,32,32,512,knm,4,1,1,os,5375
256,1024,1024,32,32,512,knm,1,2,2,os,3220
256,1024,1024,32,32,512,knm,2,1,2,os,3220
256,1024,1024,32,32,512,knm,2,2,1,os,3060
256,1024,1024,32,32,512,knm,1,1,4,os,3540
256,1024,1024,32,32,512,knm,1,4,1,os,5375
256,1024,1024,32,32,256,knm,4,1,1,os,6214
256,1024,1024,32,32,256,knm,1,2,2,os,3674
256,1024,1024,32,32,256,knm,2,1,2,os,3674
256,1024,1024,32,32,256,knm,2,2,1,os,3354
256,1024,1024,32,32,256,knm,1,1,4,os,4314
256,1024,1024,32,32,256,knm,1,4,1,os,6214
256,1024,1024,32,32,128,knm,4,1,1,os,6889
256,1024,1024,32,32,128,knm,1,2,2,os,4495
256,1024,1024,32,32,128,knm,2,1,2,os,4495
256,1024,1024,32,32,128,knm,2,2,1,os,3887
256,1024,1024,32,32,128,knm,1,1,4,os,5711
256,1024,1024,32,32,128,knm,1,4,1,os,6889
256,1024,1024,32,32,64,knm,4,1,1,os,8864
256,1024,1024,32,32,64,knm,1,2,2,os,6508
256,1024,1024,32,32,64,knm,2,1,2,os,6508
256,1024,1024,32,32,64,knm,2,2,1,os,5292
256,1024,1024,32,32,64,knm,1,1,4,os,8940
256,1024,1024,32,32,64,knm,1,4,1,os,8864
256,1024,1024,32,32,32,knm,4,1,1,os,12842
256,1024,1024,32,32,32,knm,1,2,2,os,10562
256,1024,1024,32,32,32,knm,2,1,2,os,10562
256,1024,1024,32,32,32,knm,2,2,1,os,8130
256,1024,1024,32,32,32,knm,1,1,4,os,15426
256,1024,1024,32,32,32,knm,1,4,1,os,12842
256,1024,1024,64,64,256,knm,4,1,1,os,3557
256,1024,1024,64,64,256,knm,1,2,2,os,3581
256,1024,1024,64,64,256,knm,2,1,2,os,3581
256,1024,1024,64,64,256,knm,2,2,1,os,3557
256,1024,1024,64,64,256,knm,1,1,4,os,3629
256,1024,1024,64,64,256,knm,1,4,1,os,3557
256,1024,1024,64,64,128,knm,4,1,1,os,3481
256,1024,1024,64,64,128,knm,1,2,2,os,4121
256,1024,1024,64,64,128,knm,2,1,2,os,4121
256,1024,1024,64,64,128,knm,2,2,1,os,3481
256,1024,1024,64,64,128,knm,1,1,4,os,5401
256,1024,1024,64,64,128,knm,1,4,1,os,3481
256,1024,1024,64,64,64,knm,4,1,1,os,4061
256,1024,1024,64,64,64,knm,1,2,2,os,5341
256,1024,1024,64,64,64,knm,2,1,2,os,5341
256,1024,1024,64,64,64,knm,2,2,1,os,4061
256,1024,1024,64,64,64,knm,1,1,4,os,7901
256,1024,1024,64,64,64,knm,1,4,1,os,4061
256,1024,1024,64,64,32,knm,4,1,1,os,5047
256,1024,1024,64,64,32,knm,1,2,2,os,7479
256,1024,1024,64,64,32,knm,2,1,2,os,7479
256,1024,1024,64,64,32,knm,2,2,1,os,5047
256,1024,1024,64,64,32,knm,1,1,4,os,12343
256,1024,1024,64,64,32,knm,1,4,1,os,5047
256,1024,1024,128,128,128,knm,4,1,1,os,4843
256,1024,1024,128,128,128,knm,1,2,2,os,4907
256,1024,1024,128,128,128,knm,2,1,2,os,4907
256,1024,1024,128,128,128,knm,2,2,1,os,4843
256,1024,1024,128,128,128,knm,1,1,4,os,5035
256,1024,1024,128,128,128,knm,1,4,1,os,4843
256,1024,1024,128,128,64,knm,4,1,1,os,3654
256,1024,1024,128,128,64,knm,1,2,2,os,3750
256,1024,1024,128,128,64,knm,2,1,2,os,3750
256,1024,1024,128,128,64,knm,2,2,1,os,3654
256,1024,1024,128,128,64,knm,1,1,4,os,3942
256,1024,1024,128,128,64,knm,1,4,1,os,3654
256,1024,1024,128,128,32,knm,4,1,1,os,5430
256,1024,1024,128,128,32,knm,1,2,2,os,7990
256,1024,1024,128,128,32,knm,2,1,2,os,7990
256,1024,1024,128,128,32,knm,2,2,1,os,5430
256,1024,1024,128,128,32,knm,1,1,4,os,13110
256,1024,1024,128,128,32,knm,1,4,1,os,5430
256,2048,4096,32,32,512,knm,4,1,1,os,40029
256,2048,4096,32,32,512,knm,1,2,2,os,23651
256,2048,4096,32,32,512,knm,2,1,2,os,23651
256,2048,4096,32,32,512,knm,2,2,1,os,22435
256,2048,4096,32,32,512,knm,1,1,4,os,26083
256,2048,4096,32,32,512,knm,1,4,1,os,40029
256,2048,4096,32,32,256,knm,4,1,1,os,46948
256,2048,4096,32,32,256,knm,1,2,2,os,27644
256,2048,4096,32,32,256,knm,2,1,2,os,27644
256,2048,4096,32,32,256,knm,2,2,1,os,25212
256,2048,4096,32,32,256,knm,1,1,4,os,32508
256,2048,4096,32,32,256,knm,1,4,1,os,46948
256,2048,4096,32,32,128,knm,4,1,1,os,54887
256,2048,4096,32,32,128,knm,1,2,2,os,35735
256,2048,4096,32,32,128,knm,2,1,2,os,35735
256,2048,4096,32,32,128,knm,2,2,1,os,30871
256,2048,4096,32,32,128,knm,1,1,4,os,45463
256,2048,4096,32,32,128,knm,1,4,1,os,54887
256,2048,4096,64,64,256,knm,4,1,1,os,20948
256,2048,4096,64,64,256,knm,1,2,2,os,21100
256,2048,4096,64,64,256,knm,2,1,2,os,21100
256,2048,4096,64,64,256,knm,2,2,1,os,20948
256,2048,4096,64,64,256,knm,1,1,4,os,21404
256,2048,4096,64,64,256,knm,1,4,1,os,20948
256,2048,4096,64,64,128,knm,4,1,1,os,25731
256,2048,4096,64,64,128,knm,1,2,2,os,30595
256,2048,4096,64,64,128,knm,2,1,2,os,30595
256,2048,4096,64,64,128,knm,2,2,1,os,25731
256,2048,4096,64,64,128,knm,1,1,4,os,40323
256,2048,4096,64,64,128,knm,1,4,1,os,25731
256,2048,4096,128,128,128,knm,4,1,1,os,21817
256,2048,4096,128,128,128,knm,1,2,2,os,22137
256,2048,4096,128,128,128,knm,2,1,2,os,22137
256,2048,4096,128,128,128,knm,2,2,1,os,21817
256,2048,4096,128,128,128,knm,1,1,4,os,22777
256,2048,4096,128,128,128,knm,1,4,1,os,21817
256,2048,2048,32,32,512,knm,4,1,1,os,20081
256,2048,2048,32,32,512,knm,1,2,2,os,11892
256,2048,2048,32,32,512,knm,2,1,2,os,11892
256,2048,2048,32,32,512,knm,2,2,1,os,11284
256,2048,2048,32,32,512,knm,1,1,4,os,13108
256,2048,2048,32,32,512,knm,1,4,1,os,20081
256,2048,2048,32,32,256,knm,4,1,1,os,23505
256,2048,2048,32,32,256,knm,1,2,2,os,13853
256,2048,2048,32,32,256,knm,2,1,2,os,13853
256,2048,2048,32,32,256,knm,2,2,1,os,12637
256,2048,2048,32,32,256,knm,1,1,4,os,16285
256,2048,2048,32,32,256,knm,1,4,1,os,23505
256,2048,2048,32,32,128,knm,4,1,1,os,27457
256,2048,2048,32,32,128,knm,1,2,2,os,17881
256,2048,2048,32,32,128,knm,2,1,2,os,17881
256,2048,2048,32,32,128,knm,2,2,1,os,15449
256,2048,2048,32,32,128,knm,1,1,4,os,22745
256,2048,2048,32,32,128,knm,1,4,1,os,27457
256,2048,2048,32,32,64,knm,4,1,1,os,35413
256,2048,2048,32,32,64,knm,1,2,2,os,25989
256,2048,2048,32,32,64,knm,2,1,2,os,25989
256,2048,2048,32,32,64,knm,2,2,1,os,21125
256,2048,2048,32,32,64,knm,1,1,4,os,35717
256,2048,2048,32,32,64,knm,1,4,1,os,35413
256,2048,2048,64,64,256,knm,4,1,1,os,11183
256,2048,2048,64,64,256,knm,1,2,2,os,11263
256,2048,2048,64,64,256,knm,2,1,2,os,11263
256,2048,2048,64,64,256,knm,2,2,1,os,11183
256,2048,2048,64,64,256,knm,1,1,4,os,11423
256,2048,2048,64,64,256,knm,1,4,1,os,11183
256,2048,2048,64,64,128,knm,4,1,1,os,12983
256,2048,2048,64,64,128,knm,1,2,2,os,15415
256,2048,2048,64,64,128,knm,2,1,2,os,15415
256,2048,2048,64,64,128,knm,2,2,1,os,12983
256,2048,2048,64,64,128,knm,1,1,4,os,20279
256,2048,2048,64,64,128,knm,1,4,1,os,12983
256,2048,2048,64,64,64,knm,4,1,1,os,15953
256,2048,2048,64,64,64,knm,1,2,2,os,20817
256,2048,2048,64,64,64,knm,2,1,2,os,20817
256,2048,2048,64,64,64,knm,2,2,1,os,15953
256,2048,2048,64,64,64,knm,1,1,4,os,30545
256,2048,2048,64,64,64,knm,1,4,1,os,15953
256,2048,2048,128,128,128,knm,4,1,1,os,11312
256,2048,2048,128,128,128,knm,1,2,2,os,11472
256,2048,2048,128,128,128,knm,2,1,2,os,11472
256,2048,2048,128,128,128,knm,2,2,1,os,11312
256,2048,2048,128,128,128,knm,1,1,4,os,11792
256,2048,2048,128,128,128,knm,1,4,1,os,11312
256,2048,2048,128,128,64,knm,4,1,1,os,11379
256,2048,2048,128,128,64,knm,1,2,2,os,11699
256,2048,2048,128,128,64,knm,2,1,2,os,11699
256,2048,2048,128,128,64,knm,2,2,1,os,11379
256,2048,2048,128,128,64,knm,1,1,4,os,12339
256,2048,2048,128,128,64,knm,1,4,1,os,11379
256,2048,1024,32,32,512,knm,4,1,1,os,10610
256,2048,1024,32,32,512,knm,1,2,2,os,6300
256,2048,1024,32,32,512,knm,2,1,2,os,6300
256,2048,1024,32,32,512,knm,2,2,1,os,5980
256,2048,1024,32,32,512,knm,1,1,4,os,6940
256,2048,1024,32,32,512,knm,1,4,1,os,10610
256,2048,1024,32,32,256,knm,4,1,1,os,11784
256,2048,1024,32,32,256,knm,1,2,2,os,6958
256,2048,1024,32,32,256,knm,2,1,2,os,6958
256,2048,1024,32,32,256,knm,2,2,1,os,6350
256,2048,1024,32,32,256,knm,1,1,4,os,8174
256,2048,1024,32,32,256,knm,1,4,1,os,11784
256,2048,1024,32,32,128,knm,4,1,1,os,13742
256,2048,1024,32,32,128,knm,1,2,2,os,8954
256,2048,1024,32,32,128,knm,2,1,2,os,8954
256,2048,1024,32,32,128,knm,2,2,1,os,7738
256,2048,1024,32,32,128,knm,1,1,4,os,11386
256,2048,1024,32,32,128,knm,1,4,1,os,13742
256,2048,1024,32,32,64,knm,4,1,1,os,17711
256,2048,1024,32,32,64,knm,1,2,2,os,12999
256,2048,1024,32,32,64,knm,2,1,2,os,12999
256,2048,1024,32,32,64,knm,2,2,1,os,10567
256,2048,1024,32,32,64,knm,1,1,4,os,17863
256,2048,1024,32,32,64,knm,1,4,1,os,17711
256,2048,1024,32,32,32,knm,4,1,1,os,25676
256,2048,1024,32,32,32,knm,1,2,2,os,21116
256,2048,1024,32,32,32,knm,2,1,2,os,21116
256,2048,1024,32,32,32,knm,2,2,1,os,16252
256,2048,1024,32,32,32,knm,1,1,4,os,30844
256,2048,1024,32,32,32,knm,1,4,1,os,25676
256,2048,1024,64,64,256,knm,4,1,1,os,5757
256,2048,1024,64,64,256,knm,1,2,2,os,5797
256,2048,1024,64,64,256,knm,2,1,2,os,5797
256,2048,1024,64,64,256,knm,2,2,1,os,5757
256,2048,1024,64,64,256,knm,1,1,4,os,5877
256,2048,1024,64,64,256,knm,1,4,1,os,5757
256,2048,1024,64,64,128,knm,4,1,1,os,6944
256,2048,1024,64,64,128,knm,1,2,2,os,8224
256,2048,1024,64,64,128,knm,2,1,2,os,8224
256,2048,1024,64,64,128,knm,2,2,1,os,6944
256,2048,1024,64,64,128,knm,1,1,4,os,10784
256,2048,1024,64,64,128,knm,1,4,1,os,6944
256,2048,1024,64,64,64,knm,4,1,1,os,8069
256,2048,1024,64,64,64,knm,1,2,2,os,10501
256,2048,1024,64,64,64,knm,2,1,2,os,10501
256,2048,1024,64,64,64,knm,2,2,1,os,8069
